Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1403,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1647,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9327,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3376,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.7791,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.5322,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.3478,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.3913,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.9406,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.5335,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3169,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.9917,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1456,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1719,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2027,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2419,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1630,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.5443,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3902,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_081500.wav
