Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2386,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.6593,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1887,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.8669,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.8115,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.7548,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.5022,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3754,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.6901,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1432,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1553,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1415,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1099,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220824_160000.wav
