Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.9643,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.9993,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.9986,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9984,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.9992,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.9986,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.9981,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.9924,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.9984,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.9980,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.9979,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.9984,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220826_054500.wav
