Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Marmota marmota,Alpine Marmot,0.4409,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.8138,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.8854,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8253,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.7451,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.6669,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3273,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3326,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2454,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1381,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220802_190000.wav
