Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.8116,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.4918,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.6593,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.7178,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.8898,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.5286,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1158,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.8655,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.9288,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1522,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.5651,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.6449,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.4642,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.6937,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.4643,D:/ORCHAMP_SON_2022/recs\MER5\MER5_20220808_061500.wav
