Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1077,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1961,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1922,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1481,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1225,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2360,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1550,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1787,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2048,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1486,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1268,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1415,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1075,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1203,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220903_211500.wav
