Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Marmota marmota,Alpine Marmot,0.1354,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1718,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1775,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1749,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1068,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1019,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1153,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1721,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1005,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2167,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220713_050000.wav
