Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.2186,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1349,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.3944,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4771,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1048,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.3336,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1073,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1278,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1080,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1094,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1112,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.6771,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3081,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1478,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.4889,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER7\MER7_20220709_080000.wav
