Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Marmota marmota,Alpine Marmot,0.1132,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1066,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1310,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1630,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2090,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1455,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1027,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1409,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1359,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2404,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1826,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1293,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1074,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220808_020000.wav
