Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1177,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1594,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1279,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2591,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1025,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1058,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2241,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1373,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1915,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2294,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1089,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2504,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3001,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2291,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220901_090000.wav
