Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1373,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1057,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1210,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1298,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1284,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1497,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1249,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1938,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1386,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1404,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1448,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2105,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1203,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2185,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1174,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1480,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER6\MER6_20220820_061500.wav
