Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.5031,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.4415,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2786,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.4585,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.6667,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.3922,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8675,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2143,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.6945,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.4396,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.3267,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.5339,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.6449,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.3337,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_124500.wav
