Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.9765,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.9587,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.8944,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.5705,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.9838,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.9865,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.8605,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.8999,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.6246,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3955,D:/ORCHAMP_SON_2022/recs\ARM1\ARM1_20220826_133000.wav
