Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1016,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.7660,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1113,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.5393,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2268,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.6569,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.8150,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1108,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.6585,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1010,D:/ORCHAMP_SON_2022/recs\MER7\MER7_20220711_103000.wav
