;filename;truth;score;trueEngine
0;ARM3_20220505_100000_000.wav;0;0.013303730636835098;0
1;ARM3_20220505_100000_001.wav;0;0.006830427795648575;0
2;ARM3_20220505_100000_002.wav;0;0.0031433813273906708;0
3;ARM3_20220505_100000_003.wav;0;0.02772979997098446;0
4;ARM3_20220505_100000_004.wav;0;0.0025944269727915525;0
5;ARM3_20220505_100000_005.wav;0;0.006476670037955046;0
6;ARM3_20220505_100000_006.wav;0;0.004052938427776098;0
7;ARM3_20220505_100000_007.wav;0;0.008105261251330376;0
8;ARM3_20220505_100000_008.wav;0;0.014548925682902336;0
9;ARM3_20220505_100000_009.wav;0;0.013262543827295303;0
10;ARM3_20220505_100000_010.wav;0;0.09942419826984406;0
11;ARM3_20220505_100000_011.wav;0;0.007172595709562302;0
12;ARM3_20220505_100000_012.wav;0;0.029594192281365395;0
13;ARM3_20220505_100000_013.wav;0;0.002161062089726329;0
14;ARM3_20220505_100000_014.wav;0;0.004700379446148872;0
15;ARM3_20220505_100000_015.wav;0;0.011234873905777931;0
16;ARM3_20220505_100000_016.wav;0;0.002387868007645011;0
17;ARM3_20220505_100000_017.wav;0;0.011624712496995926;0
18;ARM3_20220505_100000_018.wav;0;0.004868847317993641;0
19;ARM3_20220505_100000_019.wav;0;0.014567880891263485;0
20;ARM3_20220505_190000_000.wav;0;0.014684862457215786;0
21;ARM3_20220505_190000_001.wav;0;0.026695432141423225;0
22;ARM3_20220505_190000_002.wav;0;0.0020589239429682493;0
23;ARM3_20220505_190000_003.wav;0;0.021044285967946053;0
24;ARM3_20220505_190000_004.wav;0;0.000984526937827468;0
25;ARM3_20220505_190000_005.wav;0;0.0007314768736250699;0
26;ARM3_20220505_190000_006.wav;0;0.0007608120213262737;0
27;ARM3_20220505_190000_007.wav;0;0.00023827030963730067;0
28;ARM3_20220505_190000_008.wav;0;0.0003072722174692899;0
29;ARM3_20220505_190000_009.wav;0;0.00018803284910973161;0
30;ARM3_20220505_190000_010.wav;0;0.0001563418045407161;0
31;ARM3_20220505_190000_011.wav;0;0.0002654185227584094;0
32;ARM3_20220505_190000_012.wav;0;0.0001961329107871279;0
33;ARM3_20220505_190000_013.wav;0;0.0007098161731846631;0
34;ARM3_20220505_190000_014.wav;0;0.00020987028256058693;0
35;ARM3_20220505_190000_015.wav;0;0.003699010703712702;0
36;ARM3_20220505_190000_016.wav;0;0.00040192066808231175;0
37;ARM3_20220505_190000_017.wav;0;0.00020673249673563987;0
38;ARM3_20220505_190000_018.wav;0;0.00039183086482807994;0
39;ARM3_20220505_190000_019.wav;0;0.0002513044164516032;0
40;ARM3_20220506_030000_000.wav;0;0.0016368532087653875;0
41;ARM3_20220506_030000_001.wav;0;0.00251993490383029;0
42;ARM3_20220506_030000_002.wav;0;0.008162437938153744;0
43;ARM3_20220506_030000_003.wav;0;0.020795507356524467;0
44;ARM3_20220506_030000_004.wav;0;0.001129636657424271;0
45;ARM3_20220506_030000_005.wav;0;0.0030873504001647234;0
46;ARM3_20220506_030000_006.wav;0;0.0027989244554191828;0
47;ARM3_20220506_030000_007.wav;0;0.014691418036818504;0
48;ARM3_20220506_030000_008.wav;0;0.003377764718607068;0
49;ARM3_20220506_030000_009.wav;0;0.0024723198730498552;0
50;ARM3_20220506_030000_010.wav;0;0.0017562195425853133;0
51;ARM3_20220506_030000_011.wav;0;0.009503637440502644;0
52;ARM3_20220506_030000_012.wav;0;0.0018802860286086798;0
53;ARM3_20220506_030000_013.wav;0;0.006875544786453247;0
54;ARM3_20220506_030000_014.wav;0;0.0013059487100690603;0
55;ARM3_20220506_030000_015.wav;0;0.003708172356709838;0
56;ARM3_20220506_030000_016.wav;0;0.00353934895247221;0
57;ARM3_20220506_030000_017.wav;0;0.0017140303971245885;0
58;ARM3_20220506_030000_018.wav;0;0.006128497421741486;0
59;ARM3_20220506_030000_019.wav;0;0.001715382793918252;0
60;ARM3_20220506_184500_000.wav;0;0.03298764303326607;0
61;ARM3_20220506_184500_001.wav;0;0.1052670031785965;0
62;ARM3_20220506_184500_002.wav;0;0.014890113845467567;0
63;ARM3_20220506_184500_003.wav;0;0.11655493825674057;0
64;ARM3_20220506_184500_004.wav;0;0.02404625527560711;0
65;ARM3_20220506_184500_005.wav;0;0.03325026482343674;0
66;ARM3_20220506_184500_006.wav;0;0.04595101997256279;0
67;ARM3_20220506_184500_007.wav;0;0.02178094908595085;0
68;ARM3_20220506_184500_008.wav;0;0.02294757030904293;0
69;ARM3_20220506_184500_009.wav;0;0.15057608485221863;0
70;ARM3_20220506_184500_010.wav;0;0.05106737092137337;0
71;ARM3_20220506_184500_011.wav;0;0.04534777253866196;0
