Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.2846,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1443,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1595,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1219,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.5498,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1642,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1775,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2008,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1247,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1496,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3062,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1678,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2075,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1678,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2349,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1160,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220721_070000.wav
