Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2669,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1604,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1383,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1038,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1999,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2109,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1826,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1234,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1376,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1682,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1619,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1252,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2311,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1339,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2545,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1546,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1781,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220817_060000.wav
