Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1103,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1191,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4026,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.4750,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1107,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1834,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.4728,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1228,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1043,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1016,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1988,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.2142,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1430,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1768,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1717,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220505_190000.wav
