Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2850,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2864,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2317,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2109,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1430,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2512,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1794,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2978,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2570,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2432,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1061,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2003,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1626,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1635,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1572,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1191,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1400,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220506_184500.wav
