Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1371,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1751,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1046,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1698,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1376,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1402,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1959,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1361,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1021,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1080,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1835,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1473,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1289,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220628_101500.wav
