Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2700,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1838,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1782,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1629,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1713,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1313,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2114,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1234,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1206,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1003,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1117,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1810,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2164,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2636,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2351,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1525,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1992,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220812_023000.wav
