Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2096,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1129,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1237,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1222,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1852,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1571,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1668,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1854,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1502,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1220,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.4579,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1622,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.3715,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2154,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2603,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3157,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3111,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1929,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1022,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220713_044500.wav
