Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1627,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2232,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1168,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1185,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1691,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1654,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1583,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1945,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.7205,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.3095,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1027,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1497,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1315,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1604,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1560,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\ARM3\ARM3_20220529_063000.wav
