Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Marmota marmota,Alpine Marmot,0.2183,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1340,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1114,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1031,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1613,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1243,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1100,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1276,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1211,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1290,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER5\MER5_20220901_170000.wav
