Start (s),End (s),Scientific name,Common name,Confidence,File
42.0,45.0,Marmota marmota,Alpine Marmot,0.1068,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220713_183000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1296,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220713_183000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1198,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220713_183000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1059,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220713_183000.wav
