Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1020,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220712_163000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1081,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220712_163000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1099,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC3\PEC3_20220712_163000.wav
