Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1602,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1374,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1017,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1042,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1074,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2019,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1445,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1195,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1090,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1573,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1233,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220528_073000.wav
