Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2190,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1496,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1584,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.3438,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1427,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2582,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1386,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2539,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1168,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1211,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1306,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1879,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1617,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_053000.wav
