Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1280,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1443,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1145,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1121,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1011,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1447,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2172,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1737,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1641,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1151,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2189,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1830,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1577,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1150,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1556,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1297,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1303,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2263,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220706_204500.wav
