Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1098,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1062,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1396,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1652,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1271,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1216,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1245,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1967,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1161,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1062,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1387,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220718_111500.wav
