Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1122,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1666,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1961,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1460,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2032,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1464,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1064,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2077,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1105,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1201,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220627_070000.wav
