Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1148,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1529,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1645,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1016,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1569,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1395,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1022,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1708,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1313,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1910,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1074,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1651,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1832,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_064500.wav
