Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1147,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2578,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1814,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1059,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1088,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1403,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1878,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1233,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1306,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1503,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220518_050000.wav
