Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1092,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.2175,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1808,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.2547,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2134,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1619,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3554,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1378,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.3551,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1689,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1313,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220617_034500.wav
