Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1615,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1129,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1121,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2395,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2620,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1252,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1028,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1072,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1251,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1589,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220611_194500.wav
