Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1267,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1212,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1526,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1368,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1718,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1121,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1114,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1134,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1731,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1031,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1053,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1376,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220530_060000.wav
