Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.3440,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1691,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1036,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1018,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1654,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1209,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2220,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2220,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1777,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1908,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1375,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1665,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220626_131500.wav
