Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1364,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1035,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1427,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1131,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1473,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1705,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1491,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.3214,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1481,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1501,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1399,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1854,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.3271,D:/ORCHAMP_SON_2022/recs\PEC3\PEC3_20220629_184500.wav
