Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.2671,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1308,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1144,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.3130,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1062,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1203,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1001,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1388,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2036,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3272,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1851,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_130000.wav
