Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1248,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1544,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1244,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1256,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1113,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1385,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1483,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1096,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1207,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1283,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1219,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220611_101500.wav
