Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1031,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1008,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1788,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1534,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1114,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1611,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2109,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.3273,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.3586,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1765,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1583,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220724_163000.wav
