Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1491,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1371,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1273,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1215,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2331,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1623,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1639,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1593,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.2237,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1369,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1186,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2165,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1015,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2100,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1562,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220808_090000.wav
