Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1665,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2156,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1435,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1631,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1191,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1337,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1237,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1566,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1115,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1293,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220717_101500.wav
