Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Marmota marmota,Alpine Marmot,0.1331,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1106,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2180,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2594,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.3665,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1526,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1778,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.2220,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1350,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1182,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220530_094500.wav
