Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1053,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1291,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1446,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1935,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1367,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.4226,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.4407,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1531,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2435,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.3197,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1324,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.3138,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.2783,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1682,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1185,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1160,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1528,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220803_100000.wav
