Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1012,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1855,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2497,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1604,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.2610,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1855,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1367,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1191,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2585,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1512,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1041,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220818_071500.wav
