Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Marmota marmota,Alpine Marmot,0.1073,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1179,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2112,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1053,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1221,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1574,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1290,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1080,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1202,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1042,D:/ORCHAMP_SON_2022/recs\VTN6\VTN6_20220809_100000.wav
