Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1614,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1775,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2222,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.3244,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1158,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.3686,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1400,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1367,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1022,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1348,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1858,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220616_081500.wav
