Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1104,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1231,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1186,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1149,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1293,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1137,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1392,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1184,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1167,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1935,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.3511,D:/ORCHAMP_SON_2022/recs\VTN1\VTN1_20220606_060000.wav
