Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1282,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.2939,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.2028,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1990,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2075,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1742,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2111,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1525,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1325,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.2019,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio/Audio_ech\MER3\MER3_20220810_124500.wav
