Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Marmota marmota,Alpine Marmot,0.1770,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC4\PEC4_20220609_174500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1672,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC4\PEC4_20220609_174500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1304,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC4\PEC4_20220609_174500.wav
