Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Marmota marmota,Alpine Marmot,0.1068,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC4\PEC4_20220811_114500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1017,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\PEC4\PEC4_20220811_114500.wav
