Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1560,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1388,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1414,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1352,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2006,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.2074,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1694,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1006,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1130,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1778,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1605,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.2061,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1418,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1067,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1508,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1168,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2493,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220709_001500.wav
