Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1188,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1180,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1107,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1328,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1393,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1573,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1178,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1561,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1044,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1311,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_200000.wav
