Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1316,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1160,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1005,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1024,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1074,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1678,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1305,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2028,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1130,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1834,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220605_054500.wav
