Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1035,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1229,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1759,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1714,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.2307,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1141,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1388,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1516,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1079,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1024,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1021,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1290,D:/ORCHAMP_SON_2022/recs\VTN2\VTN2_20220612_204500.wav
