Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1529,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1158,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.2910,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1034,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.1689,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1176,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1913,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1255,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.1028,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.1606,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1634,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.1137,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220801_181500.wav
