Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1061,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1930,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
6.0,9.0,Marmota marmota,Alpine Marmot,0.1473,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1640,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1605,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1175,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.1579,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1108,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.1443,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1571,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1766,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1014,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220813_173000.wav
