Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Marmota marmota,Alpine Marmot,0.1532,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
3.0,6.0,Marmota marmota,Alpine Marmot,0.1742,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
12.0,15.0,Marmota marmota,Alpine Marmot,0.1053,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1953,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
18.0,21.0,Marmota marmota,Alpine Marmot,0.3230,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
21.0,24.0,Marmota marmota,Alpine Marmot,0.1593,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
24.0,27.0,Marmota marmota,Alpine Marmot,0.2166,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
27.0,30.0,Marmota marmota,Alpine Marmot,0.1537,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
30.0,33.0,Marmota marmota,Alpine Marmot,0.3284,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.1558,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
36.0,39.0,Marmota marmota,Alpine Marmot,0.1255,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1419,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
42.0,45.0,Marmota marmota,Alpine Marmot,0.2001,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
48.0,51.0,Marmota marmota,Alpine Marmot,0.1884,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1342,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
54.0,57.0,Marmota marmota,Alpine Marmot,0.1495,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
57.0,60.0,Marmota marmota,Alpine Marmot,0.2724,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\ARM2\ARM2_20220724_044500.wav
