Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Marmota marmota,Alpine Marmot,0.1843,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
9.0,12.0,Marmota marmota,Alpine Marmot,0.1256,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
15.0,18.0,Marmota marmota,Alpine Marmot,0.1456,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
33.0,36.0,Marmota marmota,Alpine Marmot,0.2587,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
39.0,42.0,Marmota marmota,Alpine Marmot,0.1338,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
45.0,48.0,Marmota marmota,Alpine Marmot,0.2029,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
51.0,54.0,Marmota marmota,Alpine Marmot,0.1412,C:\Users\phano\Documents\_MoBI 2024\LECA2025\Audio\Audio_ech\VTN3\VTN3_20220520_191500.wav
